id,sex,age,age_cat,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_desc,two_year_recid,time_in_custody_in_days,time_in_jail_in_days,African-American_race,Asian_race,Caucasian_race,Hispanic_race,Native American_race,Other_race,Felony_c_charge_degree,Misdemeanor_c_charge_degree,High_score_text,Low_score_text,Medium_score_text,High_v_score_text,Low_v_score_text,Medium_v_score_text
1136,1,25,25 - 45,0,1,1,7,0.4517112099682474,1,0.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
1138,0,25,25 - 45,0,0,0,1,0.4517112099682474,0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
1140,1,71,Greater than 45,0,0,0,8,0.5242066153601288,0,25.0,24.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1141,1,39,25 - 45,0,4,0,10,0.4517112099682474,0,37.0,40.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
1142,0,37,25 - 45,0,0,0,0,0.5917112870422038,0,37.0,37.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
1143,1,20,Less than 25,0,0,2,0,0.5917112870422038,1,1.0,7.0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
1144,0,29,25 - 45,0,0,0,3,0.5917112870422038,0,1.0,0.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
1145,1,22,Less than 25,0,0,0,2,0.5917112870422038,1,1.0,1.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
1146,1,26,25 - 45,0,0,0,4,0.28505963547838464,1,15.0,83.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
1149,1,35,25 - 45,0,0,0,5,0.4517112099682474,0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
1150,0,47,Greater than 45,0,0,0,19,0.5917112870422038,1,155.0,30.0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1151,1,21,Less than 25,0,0,0,1,0.36687432079403715,1,1.0,0.0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
1152,0,23,Less than 25,0,0,0,0,0.3827224111679078,0,1.0,1.0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
1153,0,20,Less than 25,0,0,0,1,0.47334485910805635,1,17.0,17.0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
1156,0,23,Less than 25,0,0,0,0,0.46892515692495623,0,1.0,1.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1157,1,27,25 - 45,0,0,0,3,0.20220753462903243,0,1.0,0.0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
1158,1,55,Greater than 45,0,0,0,18,0.4517112099682474,1,7.0,37.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1159,0,53,Greater than 45,0,0,0,0,0.5465082316130807,0,0.0,0.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1160,0,23,Less than 25,0,0,0,0,0.259128063349782,0,1.0,0.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
1162,1,26,25 - 45,0,0,1,5,0.5475286066047836,1,22.0,22.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
1163,1,25,25 - 45,0,0,0,6,0.47334485910805635,0,0.0,6.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
1165,1,23,Less than 25,0,0,0,2,0.26743035760683337,0,13.0,1.0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
1166,1,27,25 - 45,0,0,0,4,0.5084188990650611,1,0.0,0.0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
1167,1,26,25 - 45,0,0,0,2,0.3827224111679078,0,0.0,0.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
1169,1,29,25 - 45,0,0,0,1,0.3971094204650169,0,4.0,3.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
1170,1,27,25 - 45,0,0,0,1,0.48407441260709094,1,1.0,0.0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
1171,1,28,25 - 45,0,0,0,0,0.43075841352868316,0,1.0,1.0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
1172,1,31,25 - 45,0,0,0,0,0.3827224111679078,0,1.0,0.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
1173,1,41,25 - 45,0,0,0,8,0.5917112870422038,1,1.0,0.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
1176,1,25,25 - 45,0,0,0,0,0.20220753462903243,0,0.0,0.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1177,1,47,Greater than 45,0,0,0,0,0.25849596420920445,0,0.0,0.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1179,1,37,25 - 45,0,0,0,4,0.5242066153601288,0,1.0,1.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1181,0,35,25 - 45,0,0,0,4,0.48407441260709094,0,2.0,2.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
1186,1,24,Less than 25,0,0,0,1,0.3827224111679078,1,1.0,1.0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
1187,1,21,Less than 25,0,2,1,2,0.5475286066047836,1,6.0,5.0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
1191,1,22,Less than 25,0,0,0,0,0.6761823338443542,1,3.0,2.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1192,1,57,Greater than 45,0,0,0,11,0.5917112870422038,0,140.0,140.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
1193,1,48,Greater than 45,0,0,0,0,0.46892515692495623,0,11.0,11.0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
1194,1,36,25 - 45,0,0,0,0,0.46892515692495623,0,5.0,5.0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
1195,0,37,25 - 45,0,0,0,3,0.47640155224723396,0,28.0,28.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
1196,1,31,25 - 45,0,0,0,0,0.3827224111679078,0,5.0,5.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1197,1,22,Less than 25,0,1,0,1,0.7905540362731246,1,4.0,4.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1198,1,31,25 - 45,0,0,0,2,0.11413914030702109,0,0.0,0.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1200,1,24,Less than 25,0,0,0,0,0.6761823338443542,1,6.0,0.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
1202,1,32,25 - 45,0,0,1,22,0.4517112099682474,1,58.0,0.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1204,0,23,Less than 25,0,0,0,0,0.3827224111679078,0,1.0,1.0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
1205,1,63,Greater than 45,0,0,0,0,0.20220753462903243,0,1.0,0.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
1206,1,30,25 - 45,0,0,0,0,0.3637459219753152,0,1.0,1.0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
1207,1,26,25 - 45,0,0,0,2,0.5917112870422038,1,1366.0,27.0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
1208,1,48,Greater than 45,0,0,0,2,0.3827224111679078,0,0.0,0.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1209,1,20,Less than 25,0,0,2,0,0.46892515692495623,0,1.0,1.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1212,0,24,Less than 25,0,0,0,1,0.3827224111679078,1,1.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
1213,0,36,25 - 45,0,0,0,1,0.3971094204650169,0,1.0,0.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
1215,1,83,Greater than 45,0,0,0,0,0.3827224111679078,0,1.0,0.0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
1216,1,28,25 - 45,0,0,0,2,0.5084188990650611,0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
1217,1,36,25 - 45,0,0,0,3,0.5242066153601288,1,1.0,1.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1219,0,33,25 - 45,0,0,0,0,-0.0022702890148249884,0,2.0,1.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
1220,1,39,25 - 45,0,0,0,0,0.5242066153601288,0,0.0,0.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1221,1,29,25 - 45,0,0,0,3,0.26743035760683337,0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
1222,1,30,25 - 45,0,0,0,17,0.4517112099682474,1,132.0,4.0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
1223,0,19,Less than 25,1,1,0,1,0.3643122051805198,1,1.0,1.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
1225,1,24,Less than 25,0,0,0,1,0.4517112099682474,1,59.0,0.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1227,1,36,25 - 45,0,0,0,11,0.4517112099682474,0,3.0,78.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
1228,0,29,25 - 45,0,0,0,1,0.6761823338443542,0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
1229,1,35,25 - 45,0,0,0,7,0.36687432079403715,0,1.0,1.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
1230,1,24,Less than 25,0,0,1,0,0.5242066153601288,0,1.0,0.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1231,1,26,25 - 45,0,0,0,0,0.25849596420920445,0,9.0,9.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1233,1,26,25 - 45,0,0,0,8,0.4517112099682474,0,2.0,2.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1234,1,52,Greater than 45,0,0,0,7,0.5866620633205494,0,994.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
1235,1,28,25 - 45,0,0,0,14,0.49578934458570334,1,50.0,0.0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
1237,1,32,25 - 45,0,0,0,0,0.518055487728018,0,1.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
1238,0,32,25 - 45,0,0,0,1,0.3827224111679078,1,1.0,0.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1239,1,33,25 - 45,0,0,0,5,0.3971094204650169,1,6.0,5.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
1240,1,29,25 - 45,0,1,0,16,0.5917112870422038,0,1668.0,17.0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
1241,1,34,25 - 45,0,0,0,1,1.0073959753719872,1,154.0,0.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1242,0,37,25 - 45,0,0,0,0,0.3827224111679078,1,1.0,0.0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
1243,1,43,25 - 45,0,0,0,0,0.3827224111679078,0,0.0,0.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1244,1,47,Greater than 45,0,0,0,2,0.565546852132268,0,0.0,0.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1246,1,25,25 - 45,0,0,0,3,0.3827224111679078,1,2.0,2.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
1247,0,23,Less than 25,0,0,0,1,0.4517112099682474,0,2.0,1.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1248,1,39,25 - 45,0,0,0,2,0.3827224111679078,0,1.0,0.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1250,1,35,25 - 45,0,0,0,13,0.5917112870422038,1,5.0,5.0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
1252,1,33,25 - 45,0,0,0,0,0.4517112099682474,0,17.0,1.0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
1253,1,21,Less than 25,0,0,0,0,0.9974639475336073,1,1.0,1.0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
1254,1,43,25 - 45,1,0,0,20,0.5242066153601288,0,23.0,1.0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1255,1,25,25 - 45,0,1,1,3,0.5010098835497641,1,9.0,0.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1256,1,48,Greater than 45,1,0,0,25,0.4517112099682474,1,4.0,6.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1257,1,22,Less than 25,0,0,1,1,0.3827224111679078,1,1.0,1.0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
1258,1,52,Greater than 45,1,0,0,9,0.3827224111679078,1,140.0,38.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
1259,1,26,25 - 45,0,0,0,5,0.5917112870422038,1,16.0,35.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1260,1,67,Greater than 45,0,0,0,4,0.46892515692495623,1,19.0,27.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
1261,1,34,25 - 45,0,0,0,4,0.4517112099682474,0,1.0,1.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
1262,1,56,Greater than 45,0,0,0,4,0.18123218378439446,0,0.0,0.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1268,1,28,25 - 45,0,0,0,1,0.36687432079403715,1,165.0,5.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1269,1,29,25 - 45,0,0,0,2,0.3827224111679078,0,1.0,0.0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
1272,1,37,25 - 45,0,0,0,6,0.7552738403735237,1,13.0,20.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
1274,1,43,25 - 45,0,0,0,3,0.259128063349782,0,1.0,1.0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
1275,1,51,Greater than 45,0,0,0,0,0.5794976117792543,0,1.0,1.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1276,1,20,Less than 25,0,0,1,1,0.488868470039596,1,4.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
1280,1,26,25 - 45,0,0,0,4,0.5493738921402309,1,287.0,293.0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
1281,0,39,25 - 45,0,0,0,1,0.3827224111679078,1,1.0,10.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1282,1,21,Less than 25,0,0,1,1,0.4517112099682474,0,2.0,2.0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
1283,1,21,Less than 25,0,1,1,1,0.9972833334343051,1,58.0,2.0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
1286,1,24,Less than 25,0,2,0,3,0.5242066153601288,1,1.0,1.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1290,1,26,25 - 45,0,1,0,4,0.3827224111679078,1,1.0,1.0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
1292,1,48,Greater than 45,0,0,0,1,0.5917112870422038,0,34.0,0.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1293,1,24,Less than 25,0,1,0,5,0.5084188990650611,1,1.0,1.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
1295,1,26,25 - 45,0,0,0,0,0.5917112870422038,0,0.0,0.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1296,1,46,Greater than 45,0,0,0,0,0.5917112870422038,0,1.0,1.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1297,0,30,25 - 45,0,0,0,1,0.5248765271450961,0,0.0,0.0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
1298,1,24,Less than 25,0,1,1,7,0.3827224111679078,0,10.0,1.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
1300,0,21,Less than 25,0,0,0,0,0.488868470039596,0,1.0,0.0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
1303,1,24,Less than 25,0,0,0,1,0.4517112099682474,1,18.0,1.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1304,1,30,25 - 45,0,0,0,1,0.4517112099682474,0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
1305,1,36,25 - 45,0,0,0,9,0.18123218378439446,0,31.0,1.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
1306,1,30,25 - 45,0,0,0,5,0.587331218824493,1,1588.0,1.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1310,0,22,Less than 25,0,0,0,1,0.5364744979315855,0,1.0,1.0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
1313,1,25,25 - 45,0,0,0,0,0.49933212822265777,1,21.0,9.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1314,1,31,25 - 45,0,3,0,25,0.5337522519132827,1,74.0,117.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
1315,1,24,Less than 25,0,0,0,0,0.430135477478135,0,36.0,2.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1318,1,39,25 - 45,0,0,0,13,0.6761823338443542,1,0.0,1.0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
1320,1,46,Greater than 45,0,0,0,0,0.0010092051619211336,0,1.0,5.0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
1321,1,48,Greater than 45,0,0,0,5,0.5072848866353332,1,0.0,0.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
1323,0,30,25 - 45,0,0,0,4,0.47334485910805635,0,1.0,0.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1324,1,40,25 - 45,0,0,0,0,0.30640066232859786,0,22.0,22.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1325,0,52,Greater than 45,0,0,0,0,0.28505963547838464,0,2.0,2.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1326,1,23,Less than 25,1,0,1,3,0.6761289872267638,0,55.0,33.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1328,0,26,25 - 45,0,0,0,1,0.3827224111679078,0,1.0,1.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
1329,1,22,Less than 25,0,1,0,1,0.46892515692495623,1,11.0,19.0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
1330,1,42,25 - 45,0,0,0,3,0.5917112870422038,0,7.0,0.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1331,1,23,Less than 25,0,3,1,6,0.6761823338443542,1,2.0,135.0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
1332,1,33,25 - 45,0,0,0,4,1.0061455104076829,1,0.0,1.0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
1334,1,28,25 - 45,0,0,0,1,0.4517112099682474,0,2.0,2.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1335,0,37,25 - 45,0,0,0,4,0.3971094204650169,0,0.0,0.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1336,1,50,Greater than 45,0,0,0,1,0.38548297812705157,0,1.0,1.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1341,1,38,25 - 45,0,0,1,25,0.4091438327356797,1,8.0,8.0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
1342,1,32,25 - 45,0,0,0,1,0.4517112099682474,0,1.0,1.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
1343,1,24,Less than 25,0,0,0,3,0.6761823338443542,1,18.0,97.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
1344,1,51,Greater than 45,0,0,0,3,0.46892515692495623,0,1.0,1.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1345,1,19,Less than 25,0,0,0,1,0.3827224111679078,1,1.0,0.0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
1346,1,32,25 - 45,0,0,0,4,0.4517112099682474,0,108.0,108.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
1347,0,31,25 - 45,0,0,0,1,0.5917112870422038,1,0.0,0.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1348,0,29,25 - 45,0,0,0,1,0.4517112099682474,0,180.0,179.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
1349,1,43,25 - 45,0,0,0,0,0.3827224111679078,0,1.0,0.0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
1351,1,26,25 - 45,0,0,0,9,0.5242066153601288,1,14.0,11.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
1352,1,27,25 - 45,0,0,0,0,0.39483107714050913,1,171.0,27.0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
1353,1,52,Greater than 45,0,0,0,1,0.6761823338443542,1,47.0,3.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1354,1,27,25 - 45,0,0,0,1,0.4292651155791068,0,1.0,0.0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
1356,0,57,Greater than 45,0,0,0,1,0.3827224111679078,0,1.0,0.0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
1358,1,28,25 - 45,0,0,0,3,0.4517112099682474,1,59.0,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
1360,1,32,25 - 45,0,0,0,3,0.47334485910805635,1,3.0,2.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1361,1,27,25 - 45,0,0,0,5,0.4292651155791068,1,8.0,0.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
1363,1,45,Greater than 45,0,0,0,0,1.0000774684833167,1,3.0,3.0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
1366,0,42,25 - 45,0,0,0,0,0.26743035760683337,0,0.0,0.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1367,1,33,25 - 45,0,0,0,0,0.5465082316130807,1,1.0,0.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1368,1,26,25 - 45,0,0,0,4,0.3827224111679078,0,2.0,19.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1369,0,28,25 - 45,0,0,1,3,0.3827224111679078,0,45.0,45.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1370,0,53,Greater than 45,0,0,0,0,0.11413914030702109,0,1.0,0.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1372,1,24,Less than 25,0,0,0,0,0.46892515692495623,0,1.0,1.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1375,1,28,25 - 45,0,0,0,1,0.5134258591836661,0,9.0,8.0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
1376,1,28,25 - 45,0,0,0,1,0.3637459219753152,0,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
1377,1,39,25 - 45,0,0,1,6,0.37882241544890133,1,470.0,35.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
1379,1,22,Less than 25,0,0,0,1,0.5917112870422038,1,58.0,0.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
1380,1,46,Greater than 45,0,0,0,2,0.46892515692495623,1,9.0,9.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1382,1,25,25 - 45,0,0,0,0,0.3827224111679078,0,1.0,1.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
1384,1,52,Greater than 45,0,0,0,1,0.4517112099682474,0,4.0,3.0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
1385,1,28,25 - 45,0,0,0,4,0.3827224111679078,1,191.0,0.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
1388,0,57,Greater than 45,0,0,0,1,0.5917112870422038,1,2.0,1.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1393,1,49,Greater than 45,0,0,0,3,0.4517112099682474,1,1.0,0.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1395,1,21,Less than 25,0,0,0,2,0.5917112870422038,1,19.0,0.0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
1396,1,32,25 - 45,0,0,0,19,0.5917112870422038,1,15.0,14.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1397,1,63,Greater than 45,0,0,0,3,0.00898596899694474,0,220.0,220.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
1399,1,29,25 - 45,0,0,0,2,0.40717514955253525,0,2.0,1.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1402,1,46,Greater than 45,0,0,0,0,0.3827224111679078,0,1.0,1.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
1403,1,23,Less than 25,0,0,0,5,0.4517112099682474,1,33.0,44.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1408,1,28,25 - 45,0,0,0,10,0.3827224111679078,1,9.0,1.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
1410,1,27,25 - 45,0,0,0,1,0.4517112099682474,0,7.0,3.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1411,0,69,Greater than 45,0,0,0,0,-0.006640842578667318,0,0.0,0.0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
1412,1,47,Greater than 45,0,0,0,0,0.3827224111679078,0,1.0,1.0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
1418,1,45,Greater than 45,0,0,0,1,-0.0057232631270893244,0,128.0,128.0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
1419,0,33,25 - 45,0,0,0,1,0.3827224111679078,0,0.0,0.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1422,0,27,25 - 45,0,0,0,0,0.3827224111679078,1,1.0,0.0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
1424,1,47,Greater than 45,0,0,0,4,0.6616930514487067,1,33.0,32.0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
1427,1,32,25 - 45,0,0,0,14,0.5475286066047836,1,4.0,2.0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
1428,1,24,Less than 25,0,0,0,2,0.38548297812705157,0,1.0,1.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
1429,1,26,25 - 45,0,0,0,5,0.5465082316130807,1,3.0,3.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1430,1,47,Greater than 45,0,0,0,0,0.3827224111679078,0,1.0,1.0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
1431,1,25,25 - 45,0,0,0,1,0.5917112870422038,0,7.0,1.0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
1433,1,21,Less than 25,0,0,0,1,0.5917112870422038,0,109.0,108.0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
1435,1,25,25 - 45,0,0,0,2,0.3827224111679078,1,1.0,0.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
1436,1,22,Less than 25,1,1,0,6,0.4517112099682474,1,1.0,2.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
1438,0,26,25 - 45,0,0,0,0,0.5364744979315855,0,1.0,0.0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
1439,1,20,Less than 25,0,0,0,0,0.5084188990650611,0,1.0,1.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1441,1,30,25 - 45,0,0,0,1,0.3827224111679078,1,1.0,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
1443,1,45,Greater than 45,0,0,0,0,0.49096196969498074,1,82.0,1.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
1445,1,33,25 - 45,0,0,0,7,0.5917112870422038,1,79.0,78.0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
1446,1,35,25 - 45,0,0,0,2,0.4068041729268844,0,1.0,0.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1447,1,41,25 - 45,0,0,0,5,0.5465082316130807,0,1.0,1.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1448,1,23,Less than 25,0,0,0,0,0.5493738921402309,0,2.0,2.0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
1452,0,21,Less than 25,0,1,0,0,0.26743035760683337,1,19.0,1.0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
1455,1,54,Greater than 45,0,0,0,0,0.5917112870422038,0,2.0,1.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1456,1,27,25 - 45,0,0,0,10,0.4517112099682474,1,1.0,1.0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
